IC3568,0.01667,0.0,1.0
IC4593,0.01944,0.0,1.0
IC5148,0.03133,0.0,1.0
NGC1535,0.00583,0.0,1.0
NGC2242,0.00583,0.0,1.0
NGC2371,0.02222,0.0,1.0
NGC2392,0.01528,0.0,1.0
NGC3587,0.05444,0.0,1.0
NGC6210,0.02000,0.0,1.0
NGC6229,0.05972,0.0,1.0
NGC6543,0.06028,0.0,1.0
NGC6742,0.00694,0.0,1.0
NGC7009,0.00667,0.0,1.0
NGC7094,0.01778,0.0,1.0
